Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nigeria,NGA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,44.97693156,36.11817483,35.01186389,303.5520117,335.8092762,392.9448577,137.8059567,39.84956743,94.47616525,119.0371063,36.4199886,16.06369928,7.122871213,9.413960727,10.14114291,6.076324696,5.160508775,3.149426286,6.776040602,12.34003815,13.95303164,4.12166722,5.343593099,4.983556762,5.012880599,13.78139628,27.3337686,24.07671169,19.41783283,30.13478257,30.4391643,20.57336131,17.71534603,37.58725423,82.73215175,230.0538865,236.4427373,236.4978689,172.0870545,117.8431075,104.0594994,121.6103029,112.6471867,83.89080224,69.83767857,67.74780953,64.49760706,64.35588093,49.33269539,44.34154281,44.53478798,36.16599296,
Nicaragua,NIC,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,19.90111869,22.77442202,23.6714937,15.99411261,14.24320195,15.41515543,11.2559343,3.728780901,9.648049824,3.305093836,4.349472222,5.63532726,,,,,1.399802803,1.884953813,1.659856454,1.508019145,1.52305023,2.531512181,0.505260248,1.176765393,1.34074532,3.285591677,6.047585787,5.560421686,8.020602817,7.218626482,6.012542703,7.036908604,7.414964065,13.11028856,14.52334922,22.00059771,26.82008325,24.1804213,26.55719299,25.63576257,23.83738974,20.61495921,19.43321417,20.75846718,21.64695126,20.06751221,21.66710667,17.38899844,17.61486932,23.34180532,27.74857831,29.62512629,
Netherlands,NLD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,1116.795263,870.989005,657.2158745,528.3479757,335.0513133,292.5532046,160.5353748,158.1784786,160.7610729,133.0088999,94.12363882,76.07560316,42.23223494,27.34491784,17.88224946,19.61387182,25.50246234,24.27081536,20.12519515,21.76858493,25.54938438,28.82716838,34.94086699,32.41662091,26.78852267,26.17964512,27.78651101,29.98928037,29.37560058,34.34836744,39.40377004,35.69549687,40.02910422,45.42252041,49.0810743,56.88040175,55.74104279,66.48945483,74.64756561,79.28021388,96.76614438,115.9537356,135.4171642,156.1491529,196.6118338,203.2515999,190.0965141,151.2532483,133.7239101,145.056344,109.2738405,101.9582442,
Nauru,NRU,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,172.0748322,246.237714,154.09945,99.97880712,48.22621868,32.43035919,39.97831033,23.51937021,20.36809924,22.49106089,24.56595157,24.51093419,31.71298554,44.96490457,52.21626332,60.52276095,70.81143327,72.54215046,75.66107792,70.46675356,62.82628195,53.12237704,55.89631658,48.22763168,48.44923097,53.39663881,64.72990774,59.44540536,50.69124353,45.83907172,46.10389077,39.14149111,42.36552887,45.51821661,38.47362118,40.55974927,35.08993691,27.49588999,32.0118524,32.04448346,33.51408556,36.82394678,37.18608318,41.36673474,40.57396904,43.06630833,41.95926399,40.49343467,36.19833498,
Pakistan,PAK,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,5.229454385,7.95163434,12.92522267,13.44382356,9.786323994,10.05741073,9.46179409,9.555936884,12.82723671,15.78632326,13.75441887,15.48853498,22.30833268,13.17010806,10.61603495,9.79556613,8.577589423,6.989057737,7.097414315,5.06417494,5.220971911,6.114823874,8.127571119,13.56595542,8.357980249,4.379972643,5.962805478,5.031465146,6.19322258,6.303771758,13.0318188,25.62817423,31.90199344,29.0197323,32.1282818,34.13792252,37.08077652,17.98134499,23.87014419,27.18142347,27.19063116,21.40358834,12.68911342,22.22939947,29.13151067,29.28952334,19.81132374,11.81365465,15.05390393,15.6898481,17.43033447,7.819766845,
Panama,PAN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,7.282903245,10.61174289,7.746956232,5.81718325,3.694845166,5.86733464,4.207437711,6.504141639,4.558607941,3.946002598,3.563353755,2.573686539,4.709540294,4.940631472,2.058619559,3.502222883,1.382063295,1.190396199,1.890032021,5.143564059,7.295427477,7.776488768,8.586072683,9.879136886,12.43381887,14.27581353,19.05383701,14.89695241,11.96983071,10.93435092,13.98075416,14.86361722,12.20023737,7.479749217,13.92404154,14.02305622,20.65201512,5.412362217,6.640758449,5.553099332,4.037674117,4.014828222,4.166877963,5.167227893,3.817009798,4.300917454,2.902169497,2.114727386,3.187120625,8.83088056,,,
Peru,PER,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,12.61748693,14.31400745,15.87334319,20.6722558,9.038646157,5.495082592,5.601362565,6.250526327,22.44534726,29.40991819,20.07597056,18.2905921,16.49878191,16.7254761,19.01119737,14.90464289,7.770968177,6.601288981,8.508771921,9.314604334,14.85490023,16.92472379,16.56468482,27.89911156,27.99357731,37.85333208,38.03573219,32.31366128,30.82184064,30.08861844,32.3927055,34.17483598,33.88929453,39.89821049,48.01619161,59.5374925,86.18751134,89.9812589,88.86116843,104.8890489,108.666597,104.0995976,103.49069,92.080844,91.67786193,88.77846906,94.40223169,90.36071648,106.5266813,101.9204211,90.89653786,82.11246064,
Philippines,PHL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,16.22300045,22.47396867,40.25091197,50.09807926,35.06868888,28.79556558,20.20603374,19.54090579,23.49958194,22.83937575,13.751598,7.128820402,3.540463478,3.466835611,4.122791221,9.258307938,7.762803572,7.49653248,8.369881039,6.65873573,13.65254279,16.06214882,16.41832126,17.75521401,19.76292764,26.76685615,17.24906963,20.22313121,25.77380913,25.79346708,26.86002266,27.17900731,27.22475155,26.55334025,31.48133213,39.87489256,57.02584475,64.36484963,78.97834868,95.37886474,113.6480582,120.8039545,125.6760671,103.1939519,105.7353661,107.9179405,111.3603087,100.2609027,107.0195397,111.6670555,102.1672736,86.35396626,
Palau,PLW,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,5.947726878,6.421653939,35.50533974,49.39047903,63.82910505,71.10682231,87.21140277,63.6668659,35.53207273,29.57632925,24.84208686,22.40161125,21.92715176,22.68399168,20.53453684,18.63857457,17.68575472,16.47288052,12.44816921,6.85087102,5.080699161,4.30492532,10.64378386,24.21491166,14.71158235,7.780321076,8.408272911,13.08161335,21.49382398,18.4788598,27.93148888,37.30227095,40.1098774,82.11286799,137.5836286,139.8094826,148.6233542,52.13258308,34.58975976,27.04091479,13.19131383,11.40311924,8.626071348,8.608060524,10.07794484,12.48925821,12.31406492,14.8844937,16.43868458,21.29738955,
Poland,POL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,24.88980175,21.51116586,22.61149106,60.78918571,48.04965294,40.90339421,27.76341869,12.4601757,24.15810215,30.77320403,12.02945446,6.190777942,4.651073905,4.868848025,4.763701282,3.868409762,3.395771777,3.095871592,3.960193588,5.609104884,5.783815822,2.786370875,3.205163658,3.567415857,3.535209589,6.452341342,9.609535322,8.360967975,7.905651962,12.37110409,13.233694,11.10699236,10.97061646,18.21303379,30.70079193,62.87463323,72.11167997,76.9861052,63.62601698,60.53274131,60.48444676,65.99381255,56.41890044,45.72171516,53.95316063,44.9014969,42.59209975,47.35973024,46.57988085,39.48628111,41.46242049,,
Puerto Rico,PRI,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,13.0370153,17.05800892,27.50478469,34.05658548,37.12569649,42.08233395,48.43641897,62.35431903,68.74881125,74.11231263,65.63298688,54.07607822,45.91898552,43.30753647,28.57816014,21.18866811,19.69907129,13.88973794,18.15566392,31.01079561,45.76717975,33.89646963,39.08149824,48.48871658,42.26886912,40.78920726,33.87767262,30.95481554,28.78218517,24.86817956,25.22137258,19.00852736,14.46473978,15.83385684,15.62340138,17.79504944,22.9741893,22.82629442,27.48265604,25.84210964,31.04184839,30.08127465,35.60625024,40.45575985,34.33142028,39.93292273,46.21052765,44.79863071,43.74932255,44.39770589,43.53238639,38.82904404,
West Bank and Gaza,PSE,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,264.2219121,294.5839879,139.4904378,168.5123639,202.0836407,140.4864449,103.5107222,109.3819509,88.45476072,69.99443116,47.29034767,44.5612929,40.7155554,41.38518447,43.00915513,50.63681819,45.807759,64.13246377,63.11955876,66.98090761,69.44239006,86.03681044,68.0673687,68.91220351,80.86899851,102.9501592,96.61652641,100.3121758,89.81314096,84.49207056,74.45580523,64.12321533,72.82052615,88.24347913,73.31598486,70.56943309,93.44660238,51.7027992,62.71980603,71.458133,71.92058138,81.70976019,83.21030839,78.61494709,84.17072909,79.05106632,88.77996692,90.70364208,91.4620436,95.37046073,94.994572,84.74154108,
Post-demographic dividend,PST,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,432.0472858,502.183633,428.573035,177.6723978,100.6318967,117.9685015,65.15369027,25.72374674,17.52628118,20.72694034,20.88200378,23.9710579,20.654714,26.51174076,31.34264443,46.43021688,251.2416655,120.5459377,91.20411756,71.04425805,44.87203567,55.2032185,38.41202455,37.18118474,48.55844188,37.5476133,27.33846317,30.15913297,38.1275647,43.41493895,41.55527294,54.21286548,55.55278323,55.95704741,47.37340936,39.98937281,39.06425995,41.63855641,40.17049068,38.65992317,39.39183135,38.61979802,40.1255353,41.56714239,38.97034493,37.43244606,35.50902512,36.65333986,,,
Russian Federation,RUS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.729680304,5.889097283,14.76444454,12.79870308,13.75336215,6.853530097,6.845641438,18.85674588,25.71880961,34.90554983,42.17709384,58.94204884,72.95785886,97.58941609,115.0107443,101.6616315,108.0891957,114.6776549,91.37598725,90.87247867,76.24264294,69.661863,74.7764277,70.44739734,83.34522212,98.08697099,114.2830614,129.4697158,133.9046942,154.6619684,
Rwanda,RWA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,289.1092951,188.3134848,191.8295416,106.4797451,103.495624,130.2576754,96.09959216,74.89352968,105.7833324,103.2894221,85.31566432,54.56527138,46.27773172,36.7098751,30.99293292,36.04505697,27.33164277,18.18171378,11.23417946,6.254380851,13.60807301,9.175306396,5.215253333,5.37541058,9.597688344,10.21130685,13.77930483,13.74346519,13.27808152,14.78121316,16.32816713,16.78534837,13.80651697,18.83264367,16.82855126,88.05070906,126.5996059,82.81899653,91.69387849,65.38446062,49.12546725,26.15432584,28.27213314,32.48012294,26.59351803,23.47354807,23.22784654,23.84508223,22.48023011,20.98783376,20.04001722,17.8076731,
South Asia,SAS,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,11.69566949,14.36770567,15.47459155,16.96841217,13.30465637,20.26411712,28.23299423,34.34393784,44.52583426,39.58891727,25.95931548,23.41460424,23.3196864,20.82056133,18.86412888,17.84210917,16.8794256,12.99386001,9.62963797,6.6550877,8.821383074,10.79464576,15.52197971,22.53043345,20.3540693,20.63494464,23.31452627,23.62298146,26.08018446,29.0804973,36.10820045,50.07355743,64.69133174,76.40516395,82.57417024,85.64108975,105.7942519,86.66568284,87.88941032,84.24944663,74.58296372,65.40985665,60.76250463,63.31934216,66.39907571,69.85940209,68.45991956,62.88858986,67.08662306,81.96534778,79.42493786,72.73530195,
Saudi Arabia,SAU,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,7.046124319,7.871988995,10.86592933,10.9348493,2.275119422,1.13075056,0.883243188,0.897614642,1.65277087,0.941216216,0.273980537,0.285938543,0.220655085,0.202820323,0.136233422,0.607526051,0.104138713,0.105051316,0.11911595,0.077133301,0.049770328,0.176874108,0.234240022,0.457154875,0.916909482,0.629170533,0.499715644,0.538046523,1.164650158,0.85614532,0.330870789,1.540940335,3.051700635,7.269894888,10.57436665,8.93430969,6.887327581,6.796795332,5.122756327,4.586584782,0.897121953,0.872499147,0.849223336,0.825857902,0.801175642,0.787803085,0.809897722,,,,,,
Senegal,SEN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,254.2514082,268.5485639,152.6011629,92.19892337,132.8309192,137.8056583,101.5029436,54.32469216,38.49483178,37.68626442,38.22033912,26.16667553,14.6054779,6.598282977,24.92005905,13.33079793,11.24263665,10.01960584,22.09133758,25.96678823,31.7200729,30.83091363,20.51434738,11.01639268,10.3394632,20.41807048,44.42924022,56.64975461,59.66792751,67.58806373,53.22180816,84.65653036,115.2014722,160.1033094,218.6810246,255.170887,264.4578383,250.4367334,194.8012979,152.4246991,190.742544,163.1068969,154.104512,143.7429192,131.534644,
Sierra Leone,SLE,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,34.58408568,38.90932125,36.517753,28.31207082,13.86293999,10.79999806,11.53051518,10.02619849,11.11171625,6.311146145,2.642571577,1.299996335,2.49786194,1.248976066,1.519464542,1.564700127,0.61079484,0.716547839,0.341863548,0.453670202,0.757448867,1.361361465,1.860953499,2.608482127,2.770314808,2.141325579,3.205280617,3.33732057,2.992253863,3.941741824,4.082884923,6.013144587,4.227584364,7.431887841,9.448347748,12.03214891,39.2974352,34.73715435,47.26187976,43.92222491,41.80497389,35.79677593,38.04601666,41.918209,37.15746033,30.55918604,31.32692565,28.52276119,28.56615175,33.55353023,38.59738854,26.78866168,
El Salvador,SLV,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,29.34167699,34.32905579,33.86691682,40.09548188,35.6375988,44.18644944,36.11442746,38.19315909,41.35732286,38.29211111,22.7043233,22.40976201,18.42414642,16.10453032,17.10286231,18.05919223,19.92846402,16.87187181,20.90857517,26.67708196,19.93837937,24.65000519,36.10301368,38.32138577,36.57613129,38.64839587,45.0807241,52.80259202,51.97952801,41.9252017,32.24675723,26.71948355,23.05403718,21.16330931,19.24591144,19.70072259,23.34409246,24.74062951,29.99181299,25.06826559,19.58512461,23.44341164,19.42337496,17.75531364,17.89672427,19.54715846,20.76484631,21.33851872,25.55337234,16.68292885,16.85549677,,
San Marino,SMR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,32.85678814,32.75993276,29.7382151,27.84031941,37.09947637,35.1850282,38.2068648,31.57009702,11.1452713,4.787207775,4.054055523,1.371432452,1.265607406,0.492240936,0.566310215,1.188669742,0.884107931,1.190694438,1.137866657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7859917,54.22887364,37.6409506,45.04084474,40.43957594,49.2244414,41.91642152,43.30279027,37.52838948,37.49089938,38.51080281,38.48505916,41.45779568,46.6993758,43.60279815,45.22334622,46.82842534,
Sub-Saharan Africa (excluding high income),SSA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,24.12456006,22.96495303,25.92390825,58.65336388,47.39837306,39.92844219,27.26696097,14.35782289,25.57885447,31.35536475,13.87664078,8.353780948,6.462812627,6.588308659,6.88134691,6.51533998,6.116656578,5.978234399,7.069780232,8.770851371,9.372432515,7.131415527,7.615191384,8.916410373,9.312963717,10.7096981,14.44117072,13.27879475,14.8596622,18.10661923,18.59038618,16.30036569,15.93863385,24.07544935,35.29216078,57.3100858,62.08909711,64.08955968,56.50971875,49.03282749,48.5486436,47.83057508,43.98420177,38.1934385,34.06896857,29.94234213,28.52565979,28.25984813,27.36177504,25.87644453,28.79180977,26.23774306,
South Sudan,SSD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,24.12456006,22.96495303,25.92390825,58.65336388,47.39837306,39.92844219,27.26696097,14.35782289,25.57885447,31.35536475,13.87664078,8.353780948,6.462812627,6.588308659,6.88134691,6.51533998,6.116656578,5.978234399,7.069780232,8.770851371,9.372432515,7.131415527,7.615191384,8.916410373,9.312963717,10.7096981,14.44117072,13.27879475,14.8596622,18.10661923,18.59038618,16.30036569,15.93863385,24.07544935,35.29216078,57.3100858,62.08909711,64.08955968,56.50971875,49.03282749,48.5486436,47.83057508,43.98420177,38.1934385,34.06896857,29.94234213,28.52565979,28.25984813,27.36177504,25.87644453,28.79180977,26.23774306,
Small states,SST,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,59.27253275,81.40122269,57.5336212,85.62143087,94.22481516,51.79930993,41.81019906,36.49200567,26.4225635,27.50078094,18.65557989,16.54807214,15.33208673,16.24465771,16.73217357,21.28835728,26.41007848,30.8547259,35.24698307,38.99561416,41.73534214,46.43864788,42.60798505,40.22344967,39.12657778,46.632413,41.20585818,42.16533659,44.79559583,48.42986981,43.90151402,40.15374938,37.98065278,39.856797,34.92937622,38.16815864,44.05875577,35.5939194,40.4908477,37.97286722,31.9925901,36.45000894,35.9018752,36.74225594,38.44731263,38.42747765,42.02137226,41.14350568,42.97961589,42.70162252,43.29455083,40.18472796,
Sao Tome and Principe,STP,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.091258622,2.137153596,5.2167553,3.74902021,3.380317241,3.818387736,5.020795552,5.203939191,7.492081871,5.401750508,7.95641867,9.722856605,23.66704944,46.52901858,42.45781425,26.60006173,22.69126513,26.19277807,30.39171273,28.36591832,30.620743,25.84670496,22.18501895,17.55511763,17.0150144,23.77103543,22.64047784,16.46757446,
Suriname,SUR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88735543,12.86398129,13.57450279,16.4054384,16.4972292,15.05302979,23.97079789,28.71316069,
Slovak Republic,SVK,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,37.2311972,135.1589898,179.9389634,155.0036752,76.63478504,62.0901854,76.4535764,51.85049501,37.01467018,39.01981014,41.85074436,35.26499849,35.2796831,41.99567323,53.96643525,66.61148888,84.54266807,66.01659222,129.9038859,115.8312647,123.3314437,119.4498423,108.1503416,72.07877037,119.2086009,110.4730005,105.4173012,77.97688163,67.13693482,61.20031334,69.79348997,46.87676894,78.43119298,155.631339,156.625824,182.1413953,74.43631319,57.82389672,85.84169977,101.1749694,128.6658386,121.8823744,73.76213446,64.53465874,57.52257784,52.81321083,56.98763714,48.54637951,37.3490994,
Sint Maarten (Dutch part),SXM,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0196153,321.7008338,391.0091446,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,23.88753794,27.57577803,3.066825444,20.07941682,2.138439533,14.93069827,9.536491277,4.880196367,5.545223794,4.141943652,4.571004337,7.98683934,14.74089984,24.53194028,17.13256475,7.694114132,16.51965313,17.09198444,29.14282482,25.68445256,20.0669251,13.12018469,6.252065749,10.23903265,17.43947752,17.81002677,14.531228,11.97016555,8.857397138,10.35149867,11.4495298,17.43771797,12.45536888,13.71476956,14.19219272,35.97340335,52.16142505,75.18287035,32.90169455,29.31118277,40.7956313,49.24882108,40.64594151,28.88852561,13.18197885,0.286374868,0.273598118,4.644956364,9.639665008,11.20313161,5.901241856,,
East Asia & Pacific (IDA & IBRD countries),TEA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,18.4633757,24.39998072,29.73219474,38.27940564,24.64836394,25.16080794,24.21599225,22.67838661,28.14194506,30.15396202,35.87212387,36.2895666,35.03138153,35.40968647,26.88467646,24.16568133,26.05090377,25.82107379,26.44590641,31.24950689,37.36558473,25.83906605,26.03598402,33.45233298,33.94375747,40.76161752,42.42898894,44.90854388,49.29710172,55.7691807,64.49173625,84.06087105,105.2388916,136.2418094,163.3997574,198.8474459,254.586808,306.5310551,329.5598477,274.4854037,234.0805691,219.0773567,203.8128521,176.1300253,188.9805055,166.3518701,149.2582492,130.4485726,126.0221232,122.1132283,111.1475191,116.2392017,
Europe & Central Asia (IDA & IBRD countries),TEC,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28933622,,11.04124225,10.9783291,17.99680648,18.23494855,20.29824557,14.15497658,14.81545057,19.74460815,22.66880573,28.35714695,33.66961042,41.90991919,50.88975864,60.16772591,65.81676213,55.34823096,56.43250099,57.94243852,53.39562405,54.12263779,48.74657215,43.5497312,43.92845886,43.39594944,46.59878804,50.0838519,56.53539367,59.00046297,63.81331725,64.24049726,
Togo,TGO,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,82.47918149,90.71199809,117.9662805,137.0847574,107.5953549,90.85042887,66.02315736,50.8418023,46.65009538,36.47382542,25.06903725,21.84903906,18.384263,17.90012039,17.11735892,20.37272481,25.53661465,32.68018691,44.64594592,50.62401787,48.69359079,50.59922957,48.25621635,46.1616561,36.90462489,34.23537202,24.51221113,28.14556669,35.89248024,40.91879149,49.09676385,61.82771877,72.12938906,85.32936889,88.98083261,106.8424386,138.5022121,166.4087949,171.0333525,160.5249148,148.6143286,120.0705451,108.7055986,106.9638401,118.2015886,123.0897243,124.2448173,113.2156535,126.1341771,130.8622724,119.5401808,112.7148948,
